Date,Price,Open,High,Low,Vol,Change
30-Jun-05,"1,367.41","1,376.06","1,390.04","1,367.41",-,-0.52%
29-Jun-05,"1,374.55","1,419.84","1,420.98","1,374.55",-,-3.18%
28-Jun-05,"1,419.64","1,421.25","1,430.54","1,417.91",-,-0.11%
27-Jun-05,"1,421.25","1,443.95","1,444.78","1,420.05",-,-1.62%
24-Jun-05,"1,444.61","1,438.67","1,444.61","1,423.67",-,0.36%
23-Jun-05,"1,439.43","1,463.30","1,464.96","1,438.04",-,-1.73%
22-Jun-05,"1,464.80","1,462.09","1,471.50","1,460.82",-,0.19%
21-Jun-05,"1,462.09","1,443.99","1,463.37","1,442.65",-,1.25%
17-Jun-05,"1,443.99","1,459.78","1,463.09","1,439.06",-,-1.01%
16-Jun-05,"1,458.70","1,454.92","1,464.62","1,449.77",-,0.35%
15-Jun-05,"1,453.66","1,436.45","1,454.43","1,429.48",-,1.28%
14-Jun-05,"1,435.28","1,422.01","1,436.37","1,416.44",-,0.99%
13-Jun-05,"1,421.25","1,435.73","1,445.46","1,421.25",-,-0.98%
10-Jun-05,"1,435.30","1,450.96","1,455.83","1,432.68",-,-1.08%
9-Jun-05,"1,450.96","1,489.68","1,489.68","1,444.34",-,-2.57%
8-Jun-05,"1,489.29","1,492.06","1,499.30","1,484.34",-,-0.07%
7-Jun-05,"1,490.30","1,486.07","1,493.74","1,474.34",-,0.28%
6-Jun-05,"1,486.07","1,507.65","1,509.43","1,481.05",-,-1.33%
3-Jun-05,"1,506.12","1,531.39","1,532.94","1,506.12",-,-1.64%
2-Jun-05,"1,531.17","1,516.27","1,541.31","1,516.27",-,0.99%
1-Jun-05,"1,516.17","1,485.86","1,516.93","1,485.86",-,2.06%
31-May-05,"1,485.55","1,496.35","1,496.35","1,480.39",-,-0.82%
30-May-05,"1,497.84","1,460.72","1,498.66","1,460.72",-,2.54%
27-May-05,"1,460.72","1,448.29","1,461.61","1,448.29",-,0.94%
26-May-05,"1,447.06","1,452.59","1,452.84","1,441.28",-,-0.76%
24-May-05,"1,458.17","1,452.93","1,460.66","1,444.90",-,0.59%
23-May-05,"1,449.63","1,435.74","1,450.21","1,435.74",-,1.01%
20-May-05,"1,435.08","1,456.85","1,456.85","1,434.98",-,-1.52%
19-May-05,"1,457.24","1,459.58","1,472.07","1,447.57",-,-0.14%
18-May-05,"1,459.33","1,444.73","1,460.47","1,439.30",-,1.01%
17-May-05,"1,444.73","1,458.95","1,458.95","1,435.91",-,-0.92%
16-May-05,"1,458.18","1,440.66","1,477.70","1,440.66",-,1.29%
13-May-05,"1,439.61","1,390.02","1,464.25","1,367.23",-,3.58%
12-May-05,"1,389.80","1,401.54","1,414.84","1,382.61",-,-0.76%
11-May-05,"1,400.46","1,382.35","1,400.53","1,374.86",-,1.38%
10-May-05,"1,381.34","1,407.50","1,407.50","1,375.05",-,-1.81%
9-May-05,"1,406.85","1,429.37","1,429.37","1,401.61",-,-1.58%
6-May-05,"1,429.37","1,440.07","1,450.36","1,419.83",-,-0.61%
5-May-05,"1,438.09","1,446.64","1,458.57","1,428.72",-,-0.28%
4-May-05,"1,442.13","1,405.05","1,444.90","1,405.05",-,2.69%
3-May-05,"1,404.39","1,382.26","1,411.76","1,382.26",-,1.86%
2-May-05,"1,378.76","1,349.09","1,381.34","1,349.09",-,2.26%
29-Apr-05,"1,348.35","1,327.72","1,348.46","1,323.16",-,1.78%
28-Apr-05,"1,324.75","1,355.91","1,356.08","1,322.58",-,-2.33%
27-Apr-05,"1,356.30","1,352.68","1,363.46","1,338.40",-,0.27%
26-Apr-05,"1,352.68","1,369.60","1,374.89","1,350.97",-,-1.18%
25-Apr-05,"1,368.82","1,354.68","1,377.70","1,352.77",-,1.04%
22-Apr-05,"1,354.68","1,355.15","1,359.81","1,349.52",-,0.00%
21-Apr-05,"1,354.73","1,312.63","1,354.99","1,312.63",-,3.46%
20-Apr-05,"1,309.48","1,345.38","1,349.80","1,300.90",-,-2.61%
19-Apr-05,"1,344.61","1,310.84","1,344.87","1,310.84",-,2.81%
18-Apr-05,"1,307.90","1,290.62","1,312.41","1,290.62",-,2.46%
15-Apr-05,"1,276.48","1,325.84","1,332.40","1,265.97",-,-3.72%
14-Apr-05,"1,325.84","1,343.90","1,343.90","1,310.27",-,-1.39%
13-Apr-05,"1,344.56","1,373.68","1,380.18","1,340.78",-,-2.04%
12-Apr-05,"1,372.59","1,403.91","1,403.91","1,354.12",-,-2.54%
11-Apr-05,"1,408.42","1,415.33","1,418.20","1,402.80",-,-0.49%
8-Apr-05,"1,415.33","1,421.96","1,424.46","1,413.14",-,-0.57%
7-Apr-05,"1,423.47","1,423.30","1,425.80","1,413.01",-,0.01%
6-Apr-05,"1,423.30","1,411.28","1,427.68","1,408.89",-,0.85%
5-Apr-05,"1,411.28","1,391.00","1,411.28","1,382.89",-,1.35%
4-Apr-05,"1,392.51","1,424.97","1,425.51","1,383.14",-,-2.23%
1-Apr-05,"1,424.31","1,400.44","1,433.36","1,397.46",-,1.71%
31-Mar-05,"1,400.42","1,398.40","1,413.04","1,389.64",-,-0.05%
30-Mar-05,"1,401.12","1,351.86","1,404.25","1,351.86",-,3.96%
29-Mar-05,"1,347.77","1,348.63","1,369.88","1,341.06",-,-0.02%
28-Mar-05,"1,347.99","1,363.79","1,363.79","1,325.09",-,-1.19%
23-Mar-05,"1,364.28","1,390.07","1,390.07","1,357.92",-,-2.10%
22-Mar-05,"1,393.57","1,411.18","1,415.65","1,385.93",-,-1.47%
21-Mar-05,"1,414.40","1,458.35","1,458.35","1,406.59",-,-3.00%
18-Mar-05,"1,458.19","1,454.23","1,471.05","1,450.00",-,0.36%
17-Mar-05,"1,452.94","1,388.47","1,452.94","1,388.04",-,4.67%
16-Mar-05,"1,388.09","1,386.08","1,399.28","1,372.39",-,0.15%
15-Mar-05,"1,386.08","1,374.47","1,417.41","1,374.35",-,0.81%
14-Mar-05,"1,374.88","1,437.17","1,439.42","1,367.45",-,-4.25%
11-Mar-05,"1,435.95","1,467.66","1,486.43","1,435.73",-,-2.44%
10-Mar-05,"1,471.89","1,523.21","1,523.21","1,419.48",-,-3.80%
9-Mar-05,"1,530.02","1,596.81","1,598.61","1,523.99",-,-4.18%
8-Mar-05,"1,596.81","1,590.74","1,613.86","1,589.22",-,0.38%
7-Mar-05,"1,590.74","1,581.17","1,591.39","1,573.98",-,0.59%
4-Mar-05,"1,581.36","1,576.50","1,612.73","1,548.73",-,0.27%
3-Mar-05,"1,577.13","1,583.47","1,598.74","1,574.55",-,-0.33%
2-Mar-05,"1,582.39","1,598.66","1,613.82","1,582.39",-,-1.00%
1-Mar-05,"1,598.38","1,558.62","1,599.42","1,550.35",-,2.55%
28-Feb-05,"1,558.62","1,603.47","1,619.26","1,554.05",-,-2.61%
25-Feb-05,"1,600.32","1,532.37","1,607.47","1,532.37",-,4.62%
24-Feb-05,"1,529.64","1,522.03","1,539.22","1,510.92",-,0.57%
23-Feb-05,"1,520.90","1,559.66","1,571.02","1,520.22",-,-2.26%
22-Feb-05,"1,556.03","1,536.74","1,556.03","1,533.73",-,1.44%
21-Feb-05,"1,534.01","1,556.78","1,569.32","1,533.85",-,-1.53%
18-Feb-05,"1,557.77","1,531.91","1,566.00","1,531.91",-,1.69%
17-Feb-05,"1,531.86","1,508.84","1,535.83","1,502.83",-,1.53%
16-Feb-05,"1,508.84","1,494.09","1,509.13","1,486.82",-,1.00%
15-Feb-05,"1,493.96","1,518.85","1,527.37","1,491.14",-,-1.58%
14-Feb-05,"1,517.93","1,496.91","1,523.77","1,496.91",-,1.40%
11-Feb-05,"1,496.91","1,488.15","1,511.13","1,487.57",-,0.64%
10-Feb-05,"1,487.39","1,485.36","1,495.92","1,475.17",-,0.19%
9-Feb-05,"1,484.60","1,479.93","1,497.64","1,468.54",-,0.30%
8-Feb-05,"1,480.11","1,434.72","1,480.48","1,434.72",-,3.21%
7-Feb-05,"1,434.03","1,429.39","1,437.15","1,419.66",-,0.38%
4-Feb-05,"1,428.54","1,404.72","1,430.37","1,404.02",-,2.09%
3-Feb-05,"1,399.23","1,371.87","1,399.23","1,371.04",-,2.06%
2-Feb-05,"1,371.02","1,373.97","1,379.88","1,359.07",-,-0.17%
1-Feb-05,"1,373.41","1,373.79","1,379.82","1,365.30",-,-0.03%
31-Jan-05,"1,373.79","1,381.80","1,387.36","1,370.59",-,-0.59%
28-Jan-05,"1,381.92","1,378.43","1,389.63","1,373.09",-,0.25%
27-Jan-05,"1,378.43","1,355.32","1,380.20","1,355.32",-,1.71%
26-Jan-05,"1,355.32","1,309.67","1,355.32","1,306.70",-,3.49%
25-Jan-05,"1,309.67","1,310.63","1,321.77","1,307.49",-,-0.17%
24-Jan-05,"1,311.92","1,325.74","1,326.39","1,306.72",-,-1.04%
21-Jan-05,"1,325.74","1,319.19","1,329.02","1,319.13",-,0.50%
20-Jan-05,"1,319.19","1,336.96","1,336.96","1,313.42",-,-1.33%
19-Jan-05,"1,336.96","1,343.57","1,352.26","1,333.21",-,-0.63%
18-Jan-05,"1,345.47","1,348.69","1,349.21","1,333.84",-,-0.24%
17-Jan-05,"1,348.69","1,344.70","1,351.81","1,341.37",-,0.30%
14-Jan-05,"1,344.70","1,348.46","1,353.04","1,330.99",-,-0.19%
13-Jan-05,"1,347.29","1,344.11","1,347.29","1,331.88",-,0.24%
12-Jan-05,"1,344.11","1,351.58","1,358.55","1,336.89",-,-0.50%
11-Jan-05,"1,350.92","1,339.96","1,356.54","1,339.96",-,1.22%
10-Jan-05,"1,334.58","1,309.83","1,335.62","1,309.45",-,1.92%
7-Jan-05,"1,309.45","1,316.81","1,333.15","1,304.22",-,-0.55%
6-Jan-05,"1,316.63","1,305.56","1,324.82","1,305.56",-,0.85%
5-Jan-05,"1,305.56","1,336.06","1,336.06","1,298.37",-,-2.39%
4-Jan-05,"1,337.46","1,369.50","1,367.49","1,333.81",-,-2.34%
3-Jan-05,"1,369.50","1,376.01","1,390.30","1,367.62",-,-0.43%
31-Dec-04,"1,375.37","1,384.61","1,386.81","1,372.80",-,-0.67%
30-Dec-04,"1,384.61","1,391.76","1,408.10","1,381.18",-,-0.35%
29-Dec-04,"1,389.53","1,365.70","1,389.53","1,363.08",-,1.67%
28-Dec-04,"1,366.73","1,376.25","1,380.69","1,363.41",-,-0.69%
27-Dec-04,"1,376.25","1,366.90","1,385.68","1,366.86",-,0.70%
24-Dec-04,"1,366.69","1,356.60","1,374.65","1,356.60",-,0.74%
23-Dec-04,"1,356.60","1,322.99","1,358.97","1,322.99",-,2.59%
22-Dec-04,"1,322.37","1,325.29","1,330.29","1,312.51",-,-0.22%
21-Dec-04,"1,325.29","1,307.33","1,331.10","1,307.33",-,1.49%
20-Dec-04,"1,305.87","1,256.35","1,307.28","1,256.35",-,3.98%
